name,street,city,state,zip,type
WILSON HIGH SCHOOL,PO BOX 648,WILSON,NY,14172,OTHER
SAINT PETER LUTHERAN SCHOOL-N RIDGE,4169 CHURCH RD,LOCKPORT,NY,14094,OTHER
ADIRONDACK CENTRAL SCHOOL DISTRICT,110 FORD ST,BOONVILLE,NY,13309,OTHER
ADIRONDACK MIDDLE SCHOOL,8181 STATE RT 294,BOONVILLE,NY,13309,OTHER
WEST LEYDEN ELEMENTARY SCHOOL,PO BOX 304,WEST LEYDEN,NY,13489,OTHER
FORESTPORT ELEMENTARY SCHOOL,PO BOX 5,FORESTPORT,NY,13338,OTHER
BOONVILLE ELEMENTARY SCHOOL,110 FORD ST,BOONVILLE,NY,13309,OTHER
ADIRONDACK HIGH SCHOOL,8181 STATE RT 294,BOONVILLE,NY,13309,OTHER
CAMDEN CENTRAL SCHOOL DISTRICT,51 THIRD ST,CAMDEN,NY,13316,OTHER
MCCONNELLSVILLE ELEMENTARY SCHOOL,8564 STATE RT 13,BLOSSVALE,NY,13308,OTHER
NORTH BAY AREA SCHOOL,PO BOX 257,NORTH BAY,NY,13123,OTHER
ANNSVILLE AREA SCHOOL,PO BOX 439,TABERG,NY,13471,OTHER
CAMDEN SENIOR HIGH SCHOOL,55 OSWEGO ST,CAMDEN,NY,13316,OTHER
CAMDEN ELEMENTARY SCHOOL,1 OSWEGO ST,CAMDEN,NY,13316,OTHER
CAMDEN MIDDLE SCHOOL,32 UNION ST,CAMDEN,NY,13316,OTHER
ANNSVILLE RESIDENTIAL CENTER,10011 TABERG-FLORENCE RD,TABERG,NY,13471,OTHER
TABERG RESIDENTIAL CENTER,10011 FLO TABERG RD,TABERG,NY,13471,OTHER
CLINTON CENTRAL SCHOOL DISTRICT,75 CHENANGO AVE,CLINTON,NY,13323,OTHER
CLINTON ELEMENTARY SCHOOL,75 CHENANGO AVE,CLINTON,NY,13323,OTHER
CLINTON MIDDLE SCHOOL,75 CHENANGO AVE,CLINTON,NY,13323,OTHER
CLINTON SENIOR HIGH SCHOOL,75 CHENANGO AVE,CLINTON,NY,13323,OTHER
NEW HARTFORD CENTRAL SCHOOL DISTRICT,33 OXFORD RD,NEW HARTFORD,NY,13413,OTHER
NEW HARTFORD SENIOR HIGH SCHOOL,33 OXFORD RD,NEW HARTFORD,NY,13413,OTHER
HUGHES ELEMENTARY SCHOOL,340 HIGBY RD,NEW HARTFORD,NY,13413,OTHER
ROBERT L BRADLEY ELEMENTARY SCHOOL,33 OXFORD RD,NEW HARTFORD,NY,13413,OTHER
MYLES ELEMENTARY SCHOOL,100 CLINTON RD,NEW HARTFORD,NY,13413,OTHER
PERRY JUNIOR HIGH SCHOOL,9499 WESTON RD,NEW HARTFORD,NY,13413,OTHER
MESSIAH ACADEMY,140 CLINTON RD,NEW HARTFORD,NY,13413,OTHER
NEW YORK MILLS UNION FREE SCHOOL DISTRICT,1 MARAUDER BLVD,NEW YORK MILLS,NY,13417,OTHER
NEW YORK MILLS JUNIOR-SENIOR HIGH SCHOOL,1 MARAUDER BLVD,NEW YORK MILLS,NY,13417,OTHER
NEW YORK MILLS ELEMENTARY SCHOOL,1 MARAUDER BLVD,NEW YORK MILLS,NY,13417,OTHER
TILTON SCHOOL AT THE HOUSE OF GOOD SHEPHERD,1550 CHAMPLIN AVE,UTICA,NY,13502,OTHER
SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,2601 ONEIDA ST,SAUQUOIT,NY,13456,OTHER
SAUQUOIT VALLEY ELEMENTARY SCHOOL,2601 ONEIDA ST,SAUQUOIT,NY,13456,OTHER
SAUQUOIT VALLEY HIGH SCHOOL,2601 ONEIDA ST,SAUQUOIT,NY,13456,OTHER
SAUQUOIT VALLEY MIDDLE SCHOOL,2601 ONEIDA ST,SAUQUOIT,NY,13456,OTHER
REMSEN CENTRAL SCHOOL DISTRICT,PO BOX 406,REMSEN,NY,13438,OTHER
REMSEN ELEMENTARY SCHOOL,PO BOX 406,REMSEN,NY,13438,OTHER
REMSEN JUNIOR-SENIOR HIGH SCHOOL,PO BOX 406,REMSEN,NY,13438,OTHER
ROME CITY SCHOOL DISTRICT,409 BELL RD,ROME,NY,13440,OTHER
GANSEVOORT ELEMENTARY SCHOOL,758 W LIBERTY ST,ROME,NY,13440,OTHER
BELLAMY ELEMENTARY SCHOOL,7118 BRENNAN AVE,ROME,NY,13440,OTHER
LYNDON H STROUGH MIDDLE SCHOOL,801 LAUREL ST,ROME,NY,13440,OTHER
RIDGE MILLS ELEMENTARY SCHOOL,7841 ROME-WSTRNVLL RD,ROME,NY,13440,OTHER
STOKES ELEMENTARY SCHOOL,9095 TURIN RD,ROME,NY,13440,OTHER
JOHN E JOY ELEMENTARY SCHOOL,8194 BIELBY RD,ROME,NY,13440,OTHER
ROME FREE ACADEMY,95 DART CIRCLE,ROME,NY,13441,OTHER
LOUIS V DENTI ELEMENTARY SCHOOL,1001 RUBY ST,ROME,NY,13440,OTHER
GEORGE R STALEY UPPER ELEMENTARY SCHOOL,620 E BLOOMFIELD ST,ROME,NY,13440,OTHER
ROME CATHOLIC SCHOOL,800 CYPRESS ST,ROME,NY,13440,OTHER
NEW YORK STATE SCHOOL FOR THE DEAF,401 TURIN ST,ROME,NY,13440,OTHER
ONEIDA CORRECTIONAL FACILITY,6100 SCHOOL RD,ROME,NY,13440,OTHER
MOHAWK CORRECTIONAL FACILITY,PO BOX 8450,ROME,NY,13440,OTHER
WATERVILLE CENTRAL SCHOOL DISTRICT,381 MADISON ST,WATERVILLE,NY,13480,OTHER
MEMORIAL PARK ELEMENTARY SCHOOL,145 E BACON ST,WATERVILLE,NY,13480,OTHER
WATERVILLE JR/SR HIGH SCHOOL,381 MADISON ST,WATERVILLE,NY,13480,OTHER
SHERRILL CITY SCHOOL DISTRICT,PO BOX 128,VERONA,NY,13478,OTHER
J D GEORGE ELEMENTARY SCHOOL,PO BOX 108,VERONA,NY,13478,OTHER
VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL,PO BOX 128,VERONA,NY,13478,OTHER
W A WETTEL ELEMENTARY SCHOOL,PO BOX 990,VERNON,NY,13476,OTHER
E A MCALLISTER ELEMENTARY SCHOOL,217 KINSLEY ST,SHERRILL,NY,13461,OTHER
VERNON-VERONA-SHERRILL MIDDLE SCHOOL,PO BOX 128,VERONA,NY,13478,OTHER
HOLLAND PATENT CENTRAL SCHOOL DISTRICT,9601 MAIN ST,HOLLAND PATENT,NY,13354,OTHER
HOLLAND PATENT MIDDLE SCHOOL,9601 MAIN ST,HOLLAND PATENT,NY,13354,OTHER
HOLLAND PATENT ELEMENTARY SCHOOL,9601 MAIN ST,HOLLAND PATENT,NY,13354,OTHER
GENERAL WILLIAM FLOYD ELEMENTARY SCHOOL,9601 MAIN ST,HOLLAND PATENT,NY,13354,OTHER
HOLLAND PATENT CENTRAL HIGH SCHOOL,9601 MAIN ST,HOLLAND PATENT,NY,13354,OTHER
UTICA CITY SCHOOL DISTRICT,1115 MOHAWK ST,UTICA,NY,13501,OTHER
ALBANY ELEMENTARY SCHOOL,1151 ALBANY ST,UTICA,NY,13501,OTHER
CHRISTOPHER COLUMBUS ELEMENTARY SCHOOL,934 ARMORY DR,UTICA,NY,13501,OTHER
GENERAL HERKIMER ELEMENTARY SCHOOL,420 KEYES RD,UTICA,NY,13502,OTHER
HUGH R JONES ELEMENTARY SCHOOL,2630 REMINGTON RD,UTICA,NY,13501,OTHER
MARTIN LUTHER KING JR ELEMENTARY SCHOOL,211 SQUARE ST,UTICA,NY,13501,OTHER
WATSON WILLIAMS ELEMENTARY SCHOOL,107 ELMWOOD PL,UTICA,NY,13501,OTHER
THOMAS JEFFERSON ELEMENTARY SCHOOL,190 BOOTH ST,UTICA,NY,13502,OTHER
JOHN F HUGHES ELEMENTARY SCHOOL,24 PROSPECT ST,UTICA,NY,13501,OTHER
KERNAN ELEMENTARY SCHOOL,929 YORK ST,UTICA,NY,13502,OTHER
JOHN F KENNEDY MIDDLE SCHOOL,500 DEERFIELD DR E,UTICA,NY,13502,OTHER
SENATOR JAMES H DONOVAN MIDDLE SCHOOL,1701 NOYES ST,UTICA,NY,13502,OTHER
THOMAS R PROCTOR HIGH SCHOOL,1203 HILTON AVE,UTICA,NY,13501,OTHER
OUR LADY OF LOURDES SCHOOL,11 BARTON AVE,UTICA,NY,13502,OTHER
NOTRE DAME JUNIOR-SENIOR HIGH SCHOOL,2 NOTRE DAME LN,UTICA,NY,13502,OTHER
MOHAWK VALLEY PSYCHIATRIC CENTER FOR CHILDREN & YOUTH,1400 NOYES ST,UTICA,NY,13502,OTHER
UNITED CEREBRAL PALSY OF UTICA,1601 ARMORY DR,UTICA,NY,13501,OTHER
WESTMORELAND CENTRAL SCHOOL DISTRICT,PO BOX 430,WESTMORELAND,NY,13490,OTHER
WESTMORELAND ELEMENTARY SCHOOL,PO BOX 430,WESTMORELAND,NY,13490,OTHER
WESTMORELAND HIGH SCHOOL,PO BOX 430,WESTMORELAND,NY,13490,OTHER
WESTMORELAND MIDDLE SCHOOL,PO BOX 430,WESTMORELAND,NY,13490,OTHER
ORISKANY CENTRAL SCHOOL DISTRICT,PO BOX 539,ORISKANY,NY,13424,OTHER
N A WALBRAN ELEMENTARY SCHOOL,PO BOX 539,ORISKANY,NY,13424,OTHER
ORISKANY JUNIOR-SENIOR HIGH SCHOOL,PO BOX 539,ORISKANY,NY,13424,OTHER
WHITESBORO CENTRAL SCHOOL DISTRICT,PO BOX 304,YORKVILLE,NY,13495,OTHER
MARCY ELEMENTARY SCHOOL,9479 MAYNARD DR,MARCY,NY,13403,OTHER
HARTS HILL SCHOOL,8551 CLARK MILLS RD,WHITESBORO,NY,13492,OTHER
DEERFIELD ELEMENTARY SCHOOL,5604 TRENTON RD,UTICA,NY,13502,OTHER
WHITESBORO MIDDLE SCHOOL,75 ORISKANY BLVD,WHITESBORO,NY,13492,OTHER
PARKWAY MIDDLE SCHOOL,65 ORISKANY BLVD,WHITESBORO,NY,13492,OTHER
WHITESBORO HIGH SCHOOL,RT 291,MARCY,NY,13403,OTHER
WESTMORELAND ROAD ELEMENTARY SCHOOL,8596 WESTMORELAND RD,WHITESBORO,NY,13492,OTHER
CENTRAL NY PSYCHIATRIC CENTER,PO BOX 300,MARCY,NY,13403,OTHER
MARCY CORRECTIONAL FACILITY,PO BOX 5000,MARCY,NY,13403,OTHER
MID-STATE CORRECTIONAL FACILITY,PO BOX 216,MARCY,NY,13403,OTHER
WEST GENESEE CENTRAL SCHOOL DISTRICT,300 SANDERSON DR,CAMILLUS,NY,13031,OTHER
EAST HILL ELEMENTARY SCHOOL,401 BLACKMORE RD,CAMILLUS,NY,13031,OTHER
STONEHEDGE ELEMENTARY SCHOOL,400 SANDERSON DR,CAMILLUS,NY,13031,OTHER
ONONDAGA ROAD ELEMENTARY SCHOOL,703 ONONDAGA RD,SYRACUSE,NY,13219,OTHER
SPLIT ROCK ELEMENTARY SCHOOL,4151 SPLIT ROCK RD,CAMILLUS,NY,13031,OTHER
WEST GENESEE MIDDLE SCHOOL,500 SANDERSON DR,CAMILLUS,NY,13031,OTHER
WEST GENESEE SENIOR HIGH SCHOOL,5201 W GENESEE ST,CAMILLUS,NY,13031,OTHER
CAMILLUS MIDDLE SCHOOL,5525 IKE DIXON RD,CAMILLUS,NY,13031,OTHER
BISHOPS ACADEMY ATHOLY FAMILY,130 CHAPEL DR,SYRACUSE,NY,13219,OTHER
BLESSED VIRGIN MARY-MOTHER OF GOD ACADEMY,2656 WARNERS RD,WARNERS,NY,13164,OTHER
BISHOP LUDDEN JUNIOR-SENIOR HIGH SCHOOL,815 FAY RD,SYRACUSE,NY,13219,OTHER
NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,5355 W TAFT RD,NORTH SYRACUSE,NY,13212,OTHER
ALLEN ROAD ELEMENTARY SCHOOL,803 ALLEN RD,NORTH SYRACUSE,NY,13212,OTHER
KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL,5590 BEAR RD,NORTH SYRACUSE,NY,13212,OTHER
CICERO ELEMENTARY SCHOOL,5979 RT 31,CICERO,NY,13039,OTHER
LAKESHORE ROAD ELEMENTARY SCHOOL,7180 LAKESHORE RD,CICERO,NY,13039,OTHER
ROXBORO ROAD ELEMENTARY SCHOOL,200 BERNARD ST,SYRACUSE,NY,13211,OTHER
SMITH ROAD ELEMENTARY SCHOOL,5959 SMITH RD,NORTH SYRACUSE,NY,13212,OTHER
GILLETTE ROAD MIDDLE SCHOOL,6150 S BAY RD,CICERO,NY,13039,OTHER
NORTH SYRACUSE JUNIOR HIGH SCHOOL,5353 W TAFT RD,NORTH SYRACUSE,NY,13212,OTHER
ROXBORO ROAD MIDDLE SCHOOL,300 BERNARD ST,SYRACUSE,NY,13211,OTHER
CICERO-NORTH SYRACUSE HIGH SCHOOL,6002 RT 31,CICERO,NY,13039,OTHER
MAIN STREET ELEMENTARY SCHOOL,205 S MAIN ST,NORTH SYRACUSE,NY,13212,OTHER
SAINT MARGARET SCHOOL,201 ROXBORO RD,MATTYDALE,NY,13211,OTHER
SAINT ROSE OF LIMA SCHOOL,411 S MAIN ST,NORTH SYRACUSE,NY,13212,OTHER
EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,407 FREMONT RD,EAST SYRACUSE,NY,13057,OTHER
PARK HILL SCHOOL,303 ROBY AVE,EAST SYRACUSE,NY,13057,OTHER
FREMONT ELEMENTARY SCHOOL,115 RICHMOND RD W,EAST SYRACUSE,NY,13057,OTHER
EAST SYRACUSE ELEMENTARY SCHOOL,230 KINNE ST,EAST SYRACUSE,NY,13057,OTHER
WOODLAND ELEMENTARY SCHOOL,6316 FREMONT RD,EAST SYRACUSE,NY,13057,OTHER
EAST SYRACUSE-MINOA CENTRAL HIGH SCHOOL,6400 FREMONT RD,EAST SYRACUSE,NY,13057,OTHER
MINOA ELEMENTARY SCHOOL,501 N MAIN ST,MINOA,NY,13116,OTHER
PINE GROVE MIDDLE SCHOOL,6318 FREMONT RD,EAST SYRACUSE,NY,13057,OTHER
ST DANIEL-ST MATTHEW ACADEMY,214 KINNE ST,EAST SYRACUSE,NY,13057,OTHER
BISHOP GRIMES JUNIOR-SENIOR HIGH SCHOOL,6653 KIRKVILLE RD,EAST SYRACUSE,NY,13057,OTHER
LIVING WORD ACADEMY,6101 COURT ST RD,SYRACUSE,NY,13206,OTHER
ABUNDANT LIFE ACADEMY,7000 ALL NATIONS BLVD,EAST SYRACUSE,NY,13057,OTHER
JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,6845 EDINGER DR,DEWITT,NY,13214,OTHER
JAMESVILLE ELEMENTARY SCHOOL,6409 E SENECA TPKE,JAMESVILLE,NY,13078,OTHER
MOSES DEWITT ELEMENTARY SCHOOL,201 JAMESVILLE RD,DEWITT,NY,13214,OTHER
TECUMSEH ELEMENTARY SCHOOL,901 NOTTINGHAM RD,JAMESVILLE,NY,13078,OTHER
JAMESVILLE-DEWITT MIDDLE SCHOOL,6280 RANDALL RD,JAMESVILLE,NY,13078,OTHER
JAMESVILLE-DEWITT HIGH SCHOOL,6845 EDINGER DR,DEWITT,NY,13214,OTHER
CHRISTIAN BROTHERS ACADEMY,6245 RANDALL RD,SYRACUSE,NY,13214,OTHER
HOLY CROSS SCHOOL,4200 E GENESEE ST,DEWITT,NY,13214,OTHER
SYRACUSE HEBREW DAY SCHOOL,5655 THOMPSON RD,DEWITT,NY,13214,OTHER
THE NEW SCHOOL OF SYRACUSE,5205 JAMESVILLE RD,DEWITT,NY,13214,OTHER
MANLIUS-PEBBLE HILL SCHOOL,5300 JAMESVILLE RD,DEWITT,NY,13214,OTHER
MONTESSORI SCHOOL OF SYRACUSE,155 WALDORF PKY,SYRACUSE,NY,13224,OTHER
JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,PO BOX 902,JORDAN,NY,13080,OTHER
ELBRIDGE ELEMENTARY SCHOOL,PO BOX 170,ELBRIDGE,NY,13060,OTHER
RAMSDELL ELEMENTARY SCHOOL,PO BOX 903,JORDAN,NY,13080,OTHER
JORDAN-ELBRIDGE HIGH SCHOOL,PO BOX 901,JORDAN,NY,13080,OTHER
JORDAN-ELBRIDGE MIDDLE SCHOOL,PO BOX 1150,JORDAN,NY,13080,OTHER
FABIUS-POMPEY CENTRAL SCHOOL DISTRICT,PO BOX 163,FABIUS,NY,13063,OTHER
FABIUS-POMPEY ELEMENTARY SCHOOL,PO BOX 163,FABIUS,NY,13063,OTHER
FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL,PO BOX 161,FABIUS,NY,13063,OTHER
WESTHILL CENTRAL SCHOOL DISTRICT,400 WALBERTA RD,SYRACUSE,NY,13219,OTHER
WESTHILL HIGH SCHOOL,4501 ONONDAGA BLVD,SYRACUSE,NY,13219,OTHER
CHERRY ROAD ELEMENTARY SCHOOL,201 CHERRY RD,SYRACUSE,NY,13219,OTHER
WALBERTA PARK PRIMARY SCHOOL,400 WALBERTA RD,SYRACUSE,NY,13219,OTHER
ONONDAGA HILL MIDDLE SCHOOL,4860 ONONDAGA RD,SYRACUSE,NY,13215,OTHER
BISHOP'S ACADEMY AT ST CHARLES,200 W HIGH TERRACE,SYRACUSE,NY,13219,OTHER
PARKVIEW SDA JUNIOR ACADEMY,412 S AVERY AVE,SYRACUSE,NY,13219,OTHER
SOLVAY UNION FREE SCHOOL DISTRICT,103 3RD ST,SOLVAY,NY,13209,OTHER
SOLVAY ELEMENTARY SCHOOL,701 WOODS RD,SOLVAY,NY,13209,OTHER
SOLVAY HIGH SCHOOL,600 GERTRUDE AVE,SOLVAY,NY,13209,OTHER
SOLVAY MIDDLE SCHOOL,299 BURY DR,SYRACUSE,NY,13209,OTHER
LAFAYETTE CENTRAL SCHOOL DISTRICT,5955 RT 20W,LAFAYETTE,NY,13084,OTHER
ONONDAGA NATION SCHOOL,BOX 270,NEDROW,NY,13120,OTHER
LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL,3122 RT 11N,LAFAYETTE,NY,13084,OTHER
C GRANT GRIMSHAW SCHOOL,5957 RT 20W,LAFAYETTE,NY,13084,OTHER
BALDWINSVILLE CENTRAL SCHOOL DISTRICT,29 E ONEIDA ST,BALDWINSVILLE,NY,13027,OTHER
HARRY E ELDEN ELEMENTARY SCHOOL,29 E ONEIDA ST,BALDWINSVILLE,NY,13027,OTHER
CATHERINE M MCNAMARA ELEMENTARY SCHOOL,7344 O'BRIEN RD,BALDWINSVILLE,NY,13027,OTHER
L PEARL PALMER ELEMENTARY SCHOOL,7864 HICKS RD,BALDWINSVILLE,NY,13027,OTHER
VAN BUREN ELEMENTARY SCHOOL,14 FORD ST,BALDWINSVILLE,NY,13027,OTHER
THEODORE R DURGEE JUNIOR HIGH SCHOOL,29 E ONEIDA ST,BALDWINSVILLE,NY,13027,OTHER
CHARLES W BAKER HIGH SCHOOL,29 E ONEIDA ST,BALDWINSVILLE,NY,13027,OTHER
MAE E REYNOLDS SCHOOL,222 DEERWOOD DR,BALDWINSVILLE,NY,13027,OTHER
DONALD S RAY SCHOOL,7650 VAN BUREN RD,BALDWINSVILLE,NY,13027,OTHER
SAINT MARY'S ACADEMY,49 SYRACUSE ST,BALDWINSVILLE,NY,13027,OTHER
WORD OF LIFE CHRISTIAN ACADEMY,PO BOX 86,BALDWINSVILLE,NY,13027,OTHER
FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT,8199 E SENECA TPKE,MANLIUS,NY,13104,OTHER
FAYETTEVILLE ELEMENTARY SCHOOL,704 S MANLIUS ST,FAYETTEVILLE,NY,13066,OTHER
FAYETTEVILLE-MANLIUS SENIOR HIGH SCHOOL,8201 E SENECA TPKE,MANLIUS,NY,13104,OTHER
EAGLE HILL MIDDLE SCHOOL,4645 ENDERS RD,MANLIUS,NY,13104,OTHER
WELLWOOD MIDDLE SCHOOL,700 S MANLIUS ST,FAYETTEVILLE,NY,13066,OTHER
MOTT ROAD ELEMENTARY SCHOOL,7173 MOTT RD,FAYETTEVILLE,NY,13066,OTHER
ENDERS ROAD ELEMENTARY SCHOOL,4725 ENDERS RD,MANLIUS,NY,13104,OTHER
IMMACULATE CONCEPTION SCHOOL,400 SALT SPRING ST-STE 2,FAYETTEVILLE,NY,13066,OTHER
CREATIVE ENVIRONMENT DAY SCHOOL,531 E GENESEE ST,FAYETTEVILLE,NY,13066,OTHER
MARCELLUS CENTRAL SCHOOL DISTRICT,2 REED PKY,MARCELLUS,NY,13108,OTHER
K C HEFFERNAN ELEMENTARY SCHOOL,2 LEARNERS LNDG,MARCELLUS,NY,13108,OTHER
MARCELLUS HIGH SCHOOL,1 MUSTANG HILL,MARCELLUS,NY,13108,OTHER
C S DRIVER MIDDLE SCHOOL,2 REED PKY,MARCELLUS,NY,13108,OTHER
ONONDAGA CENTRAL SCHOOL DISTRICT,4466 S ONONDAGA RD,NEDROW,NY,13120,OTHER
ROCKWELL ELEMENTARY SCHOOL,208 ROCKWELL RD,NEDROW,NY,13120,OTHER
WHEELER SCHOOL,4543 S ONONDAGA RD,NEDROW,NY,13120,OTHER
ONONDAGA HIGH SCHOOL,4479 S ONONDAGA RD,NEDROW,NY,13120,OTHER
LIVERPOOL CENTRAL SCHOOL DISTRICT,195 BLACKBERRY RD,LIVERPOOL,NY,13090,OTHER
NATE PERRY ELEMENTARY SCHOOL,7053 BUCKLEY RD,LIVERPOOL,NY,13088,OTHER
CHESTNUT HILL MIDDLE SCHOOL,204 SASLON PARK DR,LIVERPOOL,NY,13088,OTHER
ELMCREST ELEMENTARY SCHOOL,350 WOODSPATH RD,LIVERPOOL,NY,13090,OTHER
LIVERPOOL MIDDLE SCHOOL,720 SEVENTH ST,LIVERPOOL,NY,13088,OTHER
WETZEL ROAD ELEMENTARY SCHOOL,4246 WETZEL RD,LIVERPOOL,NY,13090,OTHER
CHESTNUT HILL ELEMENTARY SCHOOL,200 SASLON PARK DR,LIVERPOOL,NY,13088,OTHER
LIVERPOOL ELEMENTARY SCHOOL,910 2ND ST,LIVERPOOL,NY,13088,OTHER
LIVERPOOL HIGH SCHOOL,4338 WETZEL RD,LIVERPOOL,NY,13090,OTHER
MORGAN ROAD ELEMENTARY SCHOOL,7795 WETZEL RD,LIVERPOOL,NY,13090,OTHER
SOULE ROAD ELEMENTARY SCHOOL,8338 SOULE RD,LIVERPOOL,NY,13090,OTHER
SOULE ROAD MIDDLE SCHOOL,8340 SOULE RD,LIVERPOOL,NY,13090,OTHER
LONG BRANCH ELEMENTARY SCHOOL,4035 LONG BRANCH RD,LIVERPOOL,NY,13088,OTHER
DONLIN DRIVE ELEMENTARY SCHOOL,299 DONLIN DR,LIVERPOOL,NY,13088,OTHER
WILLOW FIELD ELEMENTARY SCHOOL,3900 RT 31,LIVERPOOL,NY,13090,OTHER
LYNCOURT UNION FREE SCHOOL DISTRICT,2707-2709 COURT ST,SYRACUSE,NY,13208,OTHER
LYNCOURT SCHOOL,2707-2709 COURT ST,SYRACUSE,NY,13208,OTHER
SKANEATELES CENTRAL SCHOOL DISTRICT,45 E ELIZABETH ST,SKANEATELES,NY,13152,OTHER
SKANEATELES SENIOR HIGH SCHOOL,49 E ELIZABETH ST,SKANEATELES,NY,13152,OTHER
WATERMAN ELEMENTARY SCHOOL,55 EAST ST,SKANEATELES,NY,13152,OTHER
STATE STREET INTERMEDIATE SCHOOL,72 STATE ST,SKANEATELES,NY,13152,OTHER
SKANEATELES MIDDLE SCHOOL,35 EAST ST,SKANEATELES,NY,13152,OTHER
SYRACUSE CITY SCHOOL DISTRICT,725 HARRISON ST,SYRACUSE,NY,13210,OTHER
CLARY MATH/SCIENCE MAGNET MIDDLE SCHOOL,100 AMIDON DR,SYRACUSE,NY,13205,OTHER
BELLEVUE ELEMENTARY SCHOOL,530 STOLP AVE,SYRACUSE,NY,13207,OTHER
VAN DUYN ELEMENTARY SCHOOL,401 LOOMIS AVE,SYRACUSE,NY,13207,OTHER
EDWARD SMITH K-8 SCHOOL,1106 LANCASTER AVE,SYRACUSE,NY,13210,OTHER
ROBERTS K-8 SCHOOL,715 GLENWOOD AVE,SYRACUSE,NY,13207,OTHER
MEACHEM ELEMENTARY SCHOOL,171 SPAULDING AVE,SYRACUSE,NY,13205,OTHER
LEMOYNE ELEMENTARY SCHOOL,1528 LEMOYNE AVE,SYRACUSE,NY,13208,OTHER
SALEM HYDE ELEMENTARY SCHOOL,450 DURSTON AVE,SYRACUSE,NY,13203,OTHER
HUNTINGTON SCHOOL,400 SUNNYCREST RD,SYRACUSE,NY,13206,OTHER
DR KING APPLIED SCIENCE MAGNET SCHOOL,416 E RAYNOR AVE,SYRACUSE,NY,13202,OTHER
DANFORTH MAGNET MIDDLE SCHOOL,309 W BRIGHTON AVE,SYRACUSE,NY,13205,OTHER
FRANKLIN MAGNET SCHOOL-ARTS AND MUSIC,428 S ALVORD ST,SYRACUSE,NY,13208,OTHER
FRAZER SCHOOL K-8,741 PARK AVE,SYRACUSE,NY,13204,OTHER
HUGHES ELEMENTARY SCHOOL,345 JAMESVILLE AVE,SYRACUSE,NY,13210,OTHER
PORTER SCHOOL OF TECHNOLOGY & CAREER EXPLORATION,512 EMERSON AVE,SYRACUSE,NY,13204,OTHER
SEYMOUR MAGNET SCHOOL-INTERNATIONAL HUMANITIES,108 SHONNARD ST,SYRACUSE,NY,13204,OTHER
ELMWOOD ELEMENTARY SCHOOL,1728 SOUTH AVE,SYRACUSE,NY,13207,OTHER
H W SMITH K-8 SCHOOL,1130 SALT SPRINGS RD,SYRACUSE,NY,13224,OTHER
CORCORAN HIGH SCHOOL,919 GLENWOOD AVE,SYRACUSE,NY,13207,OTHER
GRANT MIDDLE SCHOOL,2400 GRANT BLVD,SYRACUSE,NY,13208,OTHER
LEVY K-8 SCHOOL,FELLOWS AVE AND HARVARD PL,SYRACUSE,NY,13210,OTHER
NOTTINGHAM HIGH SCHOOL,3100 E GENESEE ST,SYRACUSE,NY,13224,OTHER
HENNINGER HIGH SCHOOL,600 ROBINSON ST,SYRACUSE,NY,13206,OTHER
DELAWARE ELEMENTARY SCHOOL,900 S GEDDES ST,SYRACUSE,NY,13204,OTHER
MCKINLEY-BRIGHTON MAGNET ELEMENTARY SCHOOL,141 W NEWELL ST,SYRACUSE,NY,13205,OTHER
WEBSTER ELEMENTARY SCHOOL,500 WADSWORTH ST,SYRACUSE,NY,13208,OTHER
INSTITUTE OF TECHNOLOGY AT SYRACUSE CENTRAL,258 E ADAMS ST,SYRACUSE,NY,13202,OTHER
LINCOLN MIDDLE SCHOOL,1613 JAMES ST,SYRACUSE,NY,13203,OTHER
GEORGE FOWLER HIGH SCHOOL,227 MAGNOLIA ST,SYRACUSE,NY,13204,OTHER
DR EDWIN E WEEKS ELEMENTARY SCHOOL,710 HAWLEY AVE,SYRACUSE,NY,13203,OTHER
PREKINDERGARTEN PROGRAM,220 W KENNEDY ST,SYRACUSE,NY,13205,OTHER
BLODGETT K-8 SCHOOL,312 OSWEGO ST,SYRACUSE,NY,13204,OTHER
BELLEVUE MIDDLE SCHOOL ACADEMY,1607 S GEDDES ST,SYRACUSE,NY,13207,OTHER
EXPEDITIONARY LEARNING SCHOOL AT MCCARTHY,4942 S SALINA ST,SYRACUSE,NY,13210,OTHER
BLESSED SACRAMENT SCHOOL,3129 JAMES ST,SYRACUSE,NY,13206,OTHER
ALL SAINTS ELEMENTARY OF TIPPERARY HILL,112 S WILBUR AVE,SYRACUSE,NY,13204,OTHER
CATHEDRAL ACADEMY AT POMPEI,923 N MCBRIDE ST,SYRACUSE,NY,13208,OTHER
BISHOP'S ACADEMY AT MOST HOLY ROSARY,1031 BELLEVUE AVE,SYRACUSE,NY,13207,OTHER
